"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-02","5.37",",,W",,,"0.23",",,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","52",",,W","47",",,W","  190",",,W","  190",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-03","7.16",",,W",,,"2.15",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","63",",,W","48",",,W","  190",",,W","  170",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-04","19.24",",,W",,,"0.00",",,W,2400","0.0","T,,W,","0.0",",,W,","46","H,,S","52",",,W","34",",,W","  340",",,W","  330",",,W","32.0",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-05","13.20",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","33","H,,S","41",",,W","27",",,W","  340",",,W","  330",",,W","33.1",",,W","42.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-06","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","32","H,,S","45",",,W","23",",,W","  340",",,W","  340",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-07","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","37","H,,S","48",",,W","29",",,W","  340",",,W","  340",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-08","5.14",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","36","H,,S","46",",,W","26",",,W","  330",",,W","  300",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-09","11.18",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","29","H,,S","32",",,W","20",",,W","  340",",,W","  330",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-10","13.42",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","22","H,,S","28",",,W","16",",,W","  340",",,W","  360",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-11","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","26","H,,S","39",",,W","20",",,W","  350",",,W","  340",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-12","7.38",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","32","H,,S","42",",,W","26",",,W","  340",",,W","  330",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-13","15.43",",,W",,,"0.00","T,,W,2400","0.1",",,W,","0.0","T,,W,","27","H,,S","30",",,W","18",",,W","  350",",,W","  340",",,W","29.1",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-14","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","20","H,,S","23",",,W","18",",,W","  130",",,W","  130",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-15","8.50",",,W",,,"0.64",",,W,2400","0.0",",,W,","0.0",",,W,","24","H,,S","33",",,W","21",",,W","  190",",,W","  190",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-16","7.83",",,W",,,"0.46",",,W,2400","0.0",",,W,","0.0",",,W,","38","H,,S","50",",,W","33",",,W","  330",",,W","  330",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-17","13.87",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","39","H,,S","45",",,W","33",",,W","  350",",,W","  350",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-18","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","39","H,,S","54",",,W","29",",,W","  340",",,W","  350",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-19","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","41","H,,S","56",",,W","29",",,W","  200",",,W","  180",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-20","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","49","H,,S","60",",,W","40",",,W","  210",",,W","  210",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-21","2.01",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","66",",,W","38",",,W","  210",",,W","  220",",,W","15.0",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-22","3.13",",,W",,,"0.59",",,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","63",",,W","43",",,W","  130",",,W","  120",",,W","10.1",",,W","16.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-23","5.37",",,W",,,"0.52",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","47",",,W","43",",,W","  180",",,W","  190",",,W","15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-24","15.43",",,W",,,"1.05",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","64",",,W","38",",,W","  190",",,W","  180",",,W","38.0",",,W","55.0",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-25","13.42",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","40","H,,S","45",",,W","32",",,W","  320",",,W","  300",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-26","14.32",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0","T,,W,","34","H,,S","40",",,W","30",",,W","  340",",,W","  340",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-27","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","38","H,,S","54",",,W","28",",,W","  330",",,W","  320",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-28","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","43","H,,S","66",",,W","26",",,W","  210",",,W","  200",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-02-29","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","67",",,W","39",",,W","  310",",,W","  300",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-01","5.59",",,W",,,"0.18",",,W,2400","0.0",",,W,","0.0",",,W,","49","H,,S","64",",,W","33",",,W","  360",",,W","   10",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-02","16.33",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","47",",,W","27",",,W","  340",",,W","  340",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-03","6.04",",,W",,,"0.04",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","32","H,,S","40",",,W","26",",,W","  160",",,W","  150",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-04","10.74",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","47",",,W","33",",,W","  330",",,W","  330",",,W","23.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-05","3.80",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","54",",,W","27",",,W","  170",",,W","  160",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-06","7.61",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","62",",,W","37",",,W","  340",",,W","  360",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-07","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","65",",,W","30",",,W","  200",",,W","  200",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-08","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","74",",,W","33",",,W","  200",",,W","  210",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-09","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","72",",,W","47",",,W","  190",",,W","  180",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-10","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","72",",,W","57",",,W","  210",",,W","  220",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-11","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","75",",,W","55",",,W","  210",",,W","  220",",,W","25.9",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-12","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","76",",,W","52",",,W","  180",",,W","  180",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-13","6.71",",,W",,,"0.59",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","71",",,W","53",",,W","  210",",,W","  210",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-14","6.71",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","73",",,W","45",",,W","  180",",,W","  170",",,W","23.9",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-15","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","77",",,W","51",",,W","  170",",,W","  200",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-16","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","80",",,W","48",",,W","  340",",,W","  310",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-17","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","72",",,W","37",",,W","  360",",,W","  340",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-18","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","68",",,W","42",",,W","  340",",,W","  340",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-19","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","69",",,W","49",",,W","  340",",,W","  330",",,W","29.1",",,W","36.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-20","10.07",",,W",,,"0.15",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","49",",,W","35",",,W","  340",",,W","  340",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-21","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","49",",,W","32",",,W","  330",",,W","  330",",,W","32.0",",,W","40.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-22","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","65",",,W","27",",,W","  200",",,W","  200",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-23","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","72",",,W","35",",,W","  200",",,W","  200",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-24","9.40",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","70",",,W","49",",,W","  180",",,W","  180",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-25","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","68",",,W","48",",,W","  340",",,W","  340",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-26","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","63",",,W","38",",,W","  170",",,W","  160",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-27","4.25",",,W",,,"0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","63",",,W","54",",,W","  160",",,W","  130",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-28","12.08",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","63",",,W","48",",,W","  340",",,W","  330",",,W","29.1",",,W","35.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-29","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","64",",,W","42",",,W","  330",",,W","  340",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-30","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","66",",,W","34",",,W","  180",",,W","  160",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-03-31","9.62",",,W",,,"0.37",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","65",",,W","54",",,W","  190",",,W","  170",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-01","8.50",",,W",,,"0.51",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","72",",,W","53",",,W","  190",",,W","  180",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-02","12.97",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","61",",,W","49",",,W","  330",",,W","  330",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-03","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","64",",,W","36",",,W","  340",",,W","  330",",,W","33.1",",,W","42.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-04","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","75",",,W","34",",,W","  310",",,W","  240",",,W","21.0",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-05","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","59",",,W","38",",,W","  340",",,W","  340",",,W","31.1",",,W","40.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-06","9.17",",,W",,,"0.22",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","55",",,W","31",",,W","  170",",,W","  180",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-07","9.62",",,W",,,"0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","62",",,W","43",",,W","  310",",,W","  320",",,W","29.1",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-08","11.63",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","56",",,W","39",",,W","  320",",,W","  320",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-09","16.11",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","49",",,W","36",",,W","  340",",,W","  340",",,W","36.0",",,W","48.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-10","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","57",",,W","27",",,W","  180",",,W","  130",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-11","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","65",",,W","37",",,W","  170",",,W","  180",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-12","11.86",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","66",",,W","46",",,W","  340",",,W","  340",",,W","29.1",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-13","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","63",",,W","42",",,W","  150",",,W","  170",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-14","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","67",",,W","46",",,W","  170",",,W","  170",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-15","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","64",",,W","41",",,W","  160",",,W","  140",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-16","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","69",",,W","35",",,W","  160",",,W","  160",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-17","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","75",",,W","35",",,W","  170",",,W","  190",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-18","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","82",",,W","38",",,W","  180",",,W","  340",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-19","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","80",",,W","44",",,W","  350",",,W","  340",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-20","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","75",",,W","52",",,W","  170",",,W","  120",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-21","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","74",",,W","55",",,W","  180",",,W","  160",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-22","4.47",",,W",,,"0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,S","63",",,W","54",",,W","  190",",,W","  180",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-23","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","69",",,W","51",",,W","  330",",,W","  320",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-24","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","76",",,W","42",",,W","  340",",,W","  340",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-25","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","80",",,W","46",",,W","  200",",,W","  210",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-26","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","82",",,W","52",",,W","  330",",,W","  220",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-04-27","2.91",",,W",,,"0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","80",",,W","56",",,W","  200",",,W","  200",",,W","21.9",",,W","30.0",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,
